CensusTract,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,zip,Shortage_PF
42003525100,1,2054,973,0,0,0,0,0,0,0,0,0,3,100781,1,1,1,1,1,0,0,0,269,377,356,1997,19,10,0,5,23,28,32,41,15139,0.955949367
42003525200,1,2007,1096,0,84,4.19,0,0,0,0,1,0,8.7,78141,1,1,1,1,1,0,0,1,477,247,599,1938,27,16,0,4,22,20,159,181,15139,0.955949367
42003525300,1,2242,909,0,124,5.53,0,0,0,0,0,0,4.9,100208,1,1,1,1,1,0,0,0,279,463,480,2186,16,19,0,0,21,45,60,65,15139,0.955949367
42003526101,1,6902,2784,0,58,0.84,0,0,0,0,1,0,4.4,115285,1,1,1,1,1,0,0,1,863,1620,1108,6556,210,54,0,5,77,60,127,125,15139,0.955949367
42003525300,1,2242,909,0,124,5.53,0,0,0,0,0,0,4.9,100208,1,1,1,1,1,0,0,0,279,463,480,2186,16,19,0,0,21,45,60,65,15068,1.391304348
42003526101,1,6902,2784,0,58,0.84,0,0,0,0,1,0,4.4,115285,1,1,1,1,1,0,0,1,863,1620,1108,6556,210,54,0,5,77,60,127,125,15068,1.391304348
42003526102,0,2120,825,0,60,2.83,0,0,0,0,0,0,3.7,87868,0,0,0,0,0,0,0,0,362,438,437,2098,6,2,0,0,14,24,44,61,15068,1.391304348
42003564500,1,3203,1264,0,2,0.06,0,0,0,0,0,0,9,71094,1,1,1,1,1,0,0,0,695,702,535,3109,54,12,0,8,20,14,53,97,15088,1.590389016
42005950100,0,4723,1896,0,2,0.04,0,0,0,1,1,1,13.7,57750,0,0,0,0,0,0,0,1,1728,1091,870,4658,12,11,1,5,36,22,181,292,16201,0.772494056
42005950400,0,2492,1000,0,2,0.08,0,0,0,0,0,1,8.9,61389,0,0,0,0,0,0,0,0,708,529,426,2471,2,4,0,0,15,9,22,118,16201,0.772494056
42005950500,0,5567,2380,0,11,0.2,0,0,0,0,0,0,4.4,83654,0,0,0,0,0,0,0,0,1030,1070,1122,5509,11,13,0,2,32,38,107,207,16201,0.772494056
42005950600,0,3499,1321,0,159,4.54,0,0,0,0,0,1,12.7,51852,0,0,0,0,0,0,0,0,866,713,536,3406,49,8,1,2,33,20,72,196,16201,0.772494056
42005950700,0,3882,1557,0,0,0,0,0,0,0,0,1,15.6,56754,0,0,0,0,0,0,0,0,1667,868,630,3843,8,1,0,2,28,15,110,256,16201,0.772494056
42005950800,0,4137,1640,0,114,2.76,0,0,0,0,0,0,6.7,66375,0,0,0,0,0,0,0,0,843,801,801,4085,16,7,1,9,19,16,66,153,16201,0.772494056
42005950900,0,5008,2191,0,9,0.18,0,0,0,0,0,1,8.9,56883,0,0,0,0,0,0,0,0,1384,939,1045,4932,28,13,0,1,34,21,22,182,16201,0.772494056
42005951100,1,4044,1856,0,117,2.89,0,1,0,0,0,1,23.7,54194,0,1,0,1,0,0,0,0,1959,874,750,3924,37,17,0,5,61,37,392,671,16201,0.772494056
42005951200,0,5991,2394,0,11,0.18,0,0,0,0,0,0,8.2,80972,0,0,0,0,0,0,0,0,1225,1192,1058,5933,14,15,0,3,26,24,47,181,16201,0.772494056
42005951700,0,3898,1574,0,7,0.18,0,0,0,0,0,0,7.9,63271,0,0,0,0,0,0,0,0,936,782,708,3850,5,7,1,1,34,12,83,184,16201,0.772494056
42007600601,0,2216,887,0,7,0.32,0,0,0,0,0,0,7.2,63194,0,0,0,0,0,0,0,0,510,473,350,2176,2,13,3,3,19,8,48,145,16120,3.82205029
42073011200,0,2481,1009,0,0,0,0,0,0,0,0,0,7.1,72826,0,0,0,0,0,0,0,0,479,517,446,2452,1,12,0,1,15,12,22,121,16120,3.82205029
42073011300,0,4487,1700,0,0,0,0,0,0,0,0,0,9.8,71042,0,0,0,0,0,0,0,0,987,988,706,4428,9,7,0,1,42,16,108,154,16120,3.82205029
42007600601,0,2216,887,0,7,0.32,0,0,0,0,0,0,7.2,63194,0,0,0,0,0,0,0,0,510,473,350,2176,2,13,3,3,19,8,48,145,16115,0.491371797
42007600602,0,2717,1075,0,113,4.16,0,0,0,0,0,0,9.6,72273,0,0,0,0,0,0,0,0,774,488,637,2660,24,5,0,6,22,15,16,86,16115,0.491371797
42007602702,0,3593,1418,0,66,1.84,0,0,0,0,0,0,7.3,69617,0,0,0,0,0,0,0,0,708,721,662,3504,40,6,0,9,34,37,40,115,16115,0.491371797
42007605300,0,3220,1403,0,9,0.28,0,0,0,0,0,0,8,72599,0,0,0,0,0,0,0,0,827,547,655,3121,55,5,0,0,39,34,50,149,16115,0.491371797
42007600601,0,2216,887,0,7,0.32,0,0,0,0,0,0,7.2,63194,0,0,0,0,0,0,0,0,510,473,350,2176,2,13,3,3,19,8,48,145,15010,1.738993357
42007600602,0,2717,1075,0,113,4.16,0,0,0,0,0,0,9.6,72273,0,0,0,0,0,0,0,0,774,488,637,2660,24,5,0,6,22,15,16,86,15010,1.738993357
42007600700,1,7620,3144,0,19,0.25,0,0,0,0,0,0,3.4,98455,1,1,1,1,1,0,0,0,1101,1631,1496,7396,64,58,5,3,94,47,103,102,15010,1.738993357
42007601000,1,3665,1659,0,7,0.19,0,0,0,0,1,0,7.3,75964,1,1,1,1,1,0,0,1,690,698,857,3520,68,17,0,2,58,64,219,164,15010,1.738993357
42007601100,1,3272,1031,0,874,26.71,1,1,1,1,1,1,24.4,48309,1,1,1,1,1,0,0,1,895,506,356,2854,310,18,1,2,87,38,149,96,15010,1.738993357
42007601200,1,2984,1344,0,93,3.12,1,1,1,1,1,1,31,40250,1,1,1,1,1,0,0,1,1711,689,489,1980,791,15,1,10,187,27,335,581,15010,1.738993357
42007601300,1,2731,1061,0,186,6.81,1,1,1,1,1,1,27.1,44225,1,1,1,1,1,0,0,1,1429,632,487,1934,635,5,0,3,154,40,195,371,15010,1.738993357
42007601400,1,3362,1426,0,76,2.26,0,1,0,0,0,1,9.4,51803,0,1,0,1,0,0,0,0,1435,759,501,2902,310,4,0,14,132,41,128,268,15010,1.738993357
42007601700,0,3412,1345,0,94,2.75,0,0,0,0,0,0,3.9,73589,0,0,0,0,0,0,0,0,520,652,561,3284,71,8,1,3,45,27,16,101,15010,1.738993357
42007602702,0,3593,1418,0,66,1.84,0,0,0,0,0,0,7.3,69617,0,0,0,0,0,0,0,0,708,721,662,3504,40,6,0,9,34,37,40,115,15010,1.738993357
42007605100,0,4965,2020,0,16,0.32,0,0,0,0,1,0,6.1,80577,0,0,0,0,0,0,0,1,1047,1018,848,4904,10,7,4,6,34,42,161,114,15010,1.738993357
42007605200,1,2633,1134,0,4,0.15,1,1,1,0,0,1,16.6,60341,1,1,1,1,1,0,0,0,982,572,418,2375,156,20,0,2,80,34,59,215,15010,1.738993357
42007605300,0,3220,1403,0,9,0.28,0,0,0,0,0,0,8,72599,0,0,0,0,0,0,0,0,827,547,655,3121,55,5,0,0,39,34,50,149,15010,1.738993357
42007605400,1,3633,1652,0,8,0.22,0,1,0,1,1,1,26.5,51250,0,1,0,1,0,0,0,1,1674,874,529,3061,378,8,1,3,182,59,407,508,15010,1.738993357
42007605800,0,6120,2439,0,3,0.05,0,0,0,0,1,0,6.5,71005,0,0,0,0,0,0,0,1,1141,1258,1183,5997,42,13,0,7,61,59,124,200,15010,1.738993357
42007600601,0,2216,887,0,7,0.32,0,0,0,0,0,0,7.2,63194,0,0,0,0,0,0,0,0,510,473,350,2176,2,13,3,3,19,8,48,145,16141,3.231532525
42007605300,0,3220,1403,0,9,0.28,0,0,0,0,0,0,8,72599,0,0,0,0,0,0,0,0,827,547,655,3121,55,5,0,0,39,34,50,149,16141,3.231532525
42073011300,0,4487,1700,0,0,0,0,0,0,0,0,0,9.8,71042,0,0,0,0,0,0,0,0,987,988,706,4428,9,7,0,1,42,16,108,154,16141,3.231532525
42073011400,0,2219,953,0,0,0,0,0,0,0,0,1,6.7,60250,0,0,0,0,0,0,0,0,607,417,389,2151,25,4,0,5,34,28,36,165,16141,3.231532525
42007600602,0,2717,1075,0,113,4.16,0,0,0,0,0,0,9.6,72273,0,0,0,0,0,0,0,0,774,488,637,2660,24,5,0,6,22,15,16,86,15059,5.396604938
42007602701,0,1835,761,0,17,0.93,0,0,0,0,0,0,8.1,69625,0,0,0,0,0,0,0,0,338,344,329,1774,27,9,1,1,23,25,26,74,15059,5.396604938
42007602702,0,3593,1418,0,66,1.84,0,0,0,0,0,0,7.3,69617,0,0,0,0,0,0,0,0,708,721,662,3504,40,6,0,9,34,37,40,115,15059,5.396604938
42007602800,1,2635,1205,0,0,0,1,1,1,1,1,1,29.8,45704,1,1,1,1,1,0,0,1,1677,660,509,1960,534,7,0,7,127,114,279,391,15059,5.396604938
42007601600,1,1500,658,0,10,0.67,1,1,1,0,0,1,13.7,61161,1,1,1,1,1,0,0,0,420,299,239,1385,63,1,0,0,51,23,78,116,15074,2.928492849
42007601700,0,3412,1345,0,94,2.75,0,0,0,0,0,0,3.9,73589,0,0,0,0,0,0,0,0,520,652,561,3284,71,8,1,3,45,27,16,101,15074,2.928492849
42007601800,1,7360,3130,0,0,0,0,0,0,0,0,0,4.1,75814,1,1,1,1,1,0,0,0,1000,1331,1481,7236,24,37,2,3,58,33,68,127,15074,2.928492849
42007602100,1,3658,1574,0,164,4.48,0,0,0,0,0,1,23.4,63021,0,0,0,0,0,0,0,0,1335,817,651,2865,588,3,1,7,194,64,437,585,15074,2.928492849
42007605100,0,4965,2020,0,16,0.32,0,0,0,0,1,0,6.1,80577,0,0,0,0,0,0,0,1,1047,1018,848,4904,10,7,4,6,34,42,161,114,15074,2.928492849
42007605600,0,3368,1417,0,20,0.59,0,0,0,0,0,1,12.5,59167,0,0,0,0,0,0,0,0,1002,622,655,3201,103,4,0,3,57,28,66,206,15074,2.928492849
42007603000,0,3064,1171,0,26,0.85,0,0,0,0,0,0,4.7,73693,0,0,0,0,0,0,0,0,646,589,428,3007,18,7,0,5,27,34,51,97,15061,0.018450817
42007603202,1,7089,2656,0,138,1.95,0,0,0,0,1,0,2,96990,1,1,1,1,1,0,0,1,1028,1675,1099,6734,196,56,1,4,98,88,106,139,15061,0.018450817
42007603300,1,3845,1671,0,2,0.05,0,0,0,0,1,0,6.6,64844,1,1,1,1,1,0,0,1,1000,800,817,3679,87,11,0,3,65,42,184,210,15061,0.018450817
42007603400,1,1892,932,0,0,0,0,1,0,1,1,1,15.4,60893,0,1,0,1,0,0,0,1,730,331,332,1793,31,13,0,2,53,27,294,291,15061,0.018450817
42007604901,1,4171,1611,0,333,7.98,0,0,0,0,0,0,7.2,78611,1,1,1,1,1,0,0,0,895,809,749,3802,293,13,0,2,61,63,65,125,15061,0.018450817
42007605500,1,5254,2222,0,163,3.1,0,0,0,0,0,0,11.2,91875,1,1,1,1,1,0,0,0,1298,925,1081,4912,215,54,0,1,72,71,143,254,15061,0.018450817
42007605100,0,4965,2020,0,16,0.32,0,0,0,0,1,0,6.1,80577,0,0,0,0,0,0,0,1,1047,1018,848,4904,10,7,4,6,34,42,161,114,16117,0.32530672
42007605800,0,6120,2439,0,3,0.05,0,0,0,0,1,0,6.5,71005,0,0,0,0,0,0,0,1,1141,1258,1183,5997,42,13,0,7,61,59,124,200,16117,0.32530672
42073010900,0,3283,1273,0,15,0.46,0,0,0,0,0,0,9.3,81389,0,0,0,0,0,0,0,0,737,754,525,3249,5,6,4,0,19,15,52,117,16117,0.32530672
42073011500,0,4176,1678,0,0,0,0,0,0,0,0,0,11.9,67434,0,0,0,0,0,0,0,0,927,796,806,4071,26,27,0,3,49,39,41,159,16117,0.32530672
42073011600,1,4141,1765,0,0,0,0,1,0,1,1,1,12.4,58950,0,1,0,1,0,0,0,1,1359,886,785,4047,24,15,0,9,46,30,135,309,16117,0.32530672
42073011700,1,2145,887,0,0,0,0,1,0,0,0,1,9.2,59583,0,1,0,1,0,0,0,0,659,472,379,2081,10,13,0,2,39,26,42,183,16117,0.32530672
42073011800,1,2551,1219,0,3,0.12,0,1,0,0,0,1,16.8,41193,0,1,0,1,0,0,0,0,1236,546,510,2442,57,3,1,1,47,55,136,491,16117,0.32530672
42007605100,0,4965,2020,0,16,0.32,0,0,0,0,1,0,6.1,80577,0,0,0,0,0,0,0,1,1047,1018,848,4904,10,7,4,6,34,42,161,114,16037,1.975157582
42019911000,0,6278,2600,0,0,0,0,0,0,0,0,0,6.5,74315,0,0,0,0,0,0,0,0,1381,1295,1065,6163,17,22,7,9,60,46,115,247,16037,1.975157582
42019911800,1,6189,2376,0,95,1.53,0,0,0,0,0,0,5.4,86750,1,1,1,1,1,0,0,0,1223,1324,1072,6073,25,23,2,2,64,52,20,141,16037,1.975157582
42019911900,1,4702,2298,0,0,0,0,0,0,0,1,0,5.1,74076,1,1,1,1,1,0,0,1,749,838,1084,4587,35,27,3,3,47,39,162,103,16037,1.975157582
42073011500,0,4176,1678,0,0,0,0,0,0,0,0,0,11.9,67434,0,0,0,0,0,0,0,0,927,796,806,4071,26,27,0,3,49,39,41,159,16037,1.975157582
42019902100,1,2290,1065,0,5,0.22,0,0,0,0,1,0,12.7,70648,0,1,0,1,0,0,0,1,587,503,321,2190,32,12,2,2,52,27,250,173,16001,0.543231266
42019902200,1,1980,884,0,0,0,0,1,0,1,1,1,18,56010,0,1,0,1,0,0,0,1,990,477,257,1835,58,8,0,5,74,45,180,274,16001,0.543231266
42019902300,1,3573,1392,0,264,7.39,0,1,0,1,1,1,36.5,30719,0,1,0,1,0,0,0,1,2041,859,364,3243,143,17,0,13,157,139,338,494,16001,0.543231266
42019902400,1,2354,1151,0,292,12.4,0,1,0,0,0,1,29.3,50581,0,1,0,1,0,0,0,0,1166,408,388,2246,52,13,3,4,36,33,477,421,16001,0.543231266
42019902500,1,3560,1568,0,1,0.03,0,1,0,1,1,1,30.7,50845,0,1,0,1,0,0,0,1,1733,955,465,3360,87,16,0,10,87,87,420,611,16001,0.543231266
42019902600,1,2999,1177,0,221,7.37,0,0,0,0,0,0,12,78472,1,1,1,1,1,0,0,0,690,556,676,2927,24,15,0,2,31,11,73,89,16001,0.543231266
42019902700,1,2103,935,0,3,0.14,0,0,0,0,0,0,14.5,65536,1,1,1,1,1,0,0,0,566,433,355,2029,26,0,0,1,47,25,82,150,16001,0.543231266
42019902800,1,2822,1383,0,51,1.81,0,0,0,0,0,0,8.2,69028,0,1,0,1,0,0,0,0,641,482,669,2703,40,37,0,0,42,44,101,134,16001,0.543231266
42019902900,0,1960,795,0,0,0,0,0,0,0,0,0,2.1,85000,0,0,0,0,0,0,0,0,251,360,451,1934,9,10,0,0,7,17,11,42,16001,0.543231266
42019903000,1,4769,1956,0,6,0.13,0,0,0,0,0,0,1.5,82411,1,1,1,1,1,0,0,0,375,985,986,4677,18,14,3,7,50,44,115,48,16001,0.543231266
42019903100,1,2595,1163,0,19,0.73,0,0,0,0,0,0,7.7,92130,1,1,1,1,1,0,0,0,381,506,435,2522,28,9,0,3,33,33,44,102,16001,0.543231266
42019910600,0,4400,1751,0,11,0.25,0,0,0,0,0,0,17.2,62770,0,0,0,0,0,0,0,0,1423,975,583,4327,11,14,0,10,38,24,79,259,16001,0.543231266
42019910700,0,2987,1141,0,3,0.1,0,0,0,0,0,0,3.7,80313,0,0,0,0,0,0,0,0,386,667,426,2960,4,6,1,5,11,5,15,63,16001,0.543231266
42019910800,0,2847,1233,0,0,0,0,0,0,0,0,0,5.7,83971,0,0,0,0,0,0,0,0,506,524,525,2792,11,15,0,4,25,10,50,144,16001,0.543231266
42019910900,1,5051,2208,0,12,0.24,0,0,0,0,1,0,4.5,92528,1,1,1,1,1,0,0,1,864,1062,1101,4905,25,63,0,5,53,54,231,134,16001,0.543231266
42019911000,0,6278,2600,0,0,0,0,0,0,0,0,0,6.5,74315,0,0,0,0,0,0,0,0,1381,1295,1065,6163,17,22,7,9,60,46,115,247,16001,0.543231266
42019911100,0,4698,1925,0,0,0,0,0,0,0,0,0,8.8,72478,0,0,0,0,0,0,0,0,854,1011,812,4625,2,37,0,7,27,17,59,168,16001,0.543231266
42019911200,0,5616,2148,0,295,5.25,0,0,0,0,0,0,10.8,80398,0,0,0,0,0,0,0,0,1469,1438,821,5336,203,9,2,1,65,71,82,295,16001,0.543231266
42019910100,0,4496,1706,0,94,2.09,0,0,0,0,0,0,10.8,66591,1,1,0,0,0,1,0,0,1256,1087,676,4376,84,7,3,6,20,29,79,246,16050,0.971942446
42019910200,0,4895,1898,0,14,0.29,0,0,0,0,0,0,9,68333,1,1,0,0,0,1,0,0,1374,1097,726,4833,7,9,5,7,34,13,60,150,16050,0.971942446
42019910600,0,4400,1751,0,11,0.25,0,0,0,0,0,0,17.2,62770,0,0,0,0,0,0,0,0,1423,975,583,4327,11,14,0,10,38,24,79,259,16050,0.971942446
42019910200,0,4895,1898,0,14,0.29,0,0,0,0,0,0,9,68333,1,1,0,0,0,1,0,0,1374,1097,726,4833,7,9,5,7,34,13,60,150,16057,5.203960396
42019910301,0,4503,1804,0,104,2.31,0,0,0,0,0,1,22.9,67337,0,0,0,0,0,0,0,0,1917,713,586,4380,54,21,1,2,45,31,82,275,16057,5.203960396
42019910302,0,4279,1735,0,32,0.75,0,0,0,0,0,0,12.1,64226,0,0,0,0,0,0,0,0,1391,963,495,4171,22,32,0,11,43,30,24,218,16057,5.203960396
42019910400,1,3625,1241,0,994,27.42,1,1,1,0,0,1,35,79805,1,1,1,1,1,0,0,0,1462,285,280,3261,201,80,0,5,78,41,148,113,16057,5.203960396
42019910500,1,1898,2,1,1891,99.63,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,8,0,1709,128,17,2,3,39,38,0,0,16057,5.203960396
42019910600,0,4400,1751,0,11,0.25,0,0,0,0,0,0,17.2,62770,0,0,0,0,0,0,0,0,1423,975,583,4327,11,14,0,10,38,24,79,259,16057,5.203960396
42019911000,0,6278,2600,0,0,0,0,0,0,0,0,0,6.5,74315,0,0,0,0,0,0,0,0,1381,1295,1065,6163,17,22,7,9,60,46,115,247,16057,5.203960396
42073010100,0,4127,1572,0,0,0,0,0,0,0,0,0,8.7,73317,0,0,0,0,0,0,0,0,827,948,527,4090,4,9,3,0,21,28,48,144,16057,5.203960396
42073010900,0,3283,1273,0,15,0.46,0,0,0,0,0,0,9.3,81389,0,0,0,0,0,0,0,0,737,754,525,3249,5,6,4,0,19,15,52,117,16057,5.203960396
42019911100,0,4698,1925,0,0,0,0,0,0,0,0,0,8.8,72478,0,0,0,0,0,0,0,0,854,1011,812,4625,2,37,0,7,27,17,59,168,16033,8.837476099
42019911700,0,4364,1746,0,0,0,0,0,0,0,0,0,5.7,80363,0,0,0,0,0,0,0,0,901,956,631,4295,10,19,2,5,33,26,105,89,16033,8.837476099
42019911800,1,6189,2376,0,95,1.53,0,0,0,0,0,0,5.4,86750,1,1,1,1,1,0,0,0,1223,1324,1072,6073,25,23,2,2,64,52,20,141,16033,8.837476099
42019912301,1,5515,1815,0,29,0.53,0,0,0,0,0,0,2.2,161333,1,1,1,1,1,0,0,0,442,1755,332,5218,83,147,2,1,64,66,39,10,16033,8.837476099
42019912401,1,7813,2933,0,0,0,0,0,0,0,0,0,0.6,149531,1,1,1,1,1,0,0,0,346,2323,724,7370,87,247,1,2,106,120,92,45,16033,8.837476099
42019912402,1,6483,2579,0,358,5.52,0,0,0,0,1,0,5.9,93516,1,1,1,1,1,0,0,1,856,1398,1511,6327,44,43,0,2,67,69,188,211,16033,8.837476099
42019911300,0,5552,2144,0,123,2.22,0,0,0,0,1,0,8.5,71489,0,0,0,0,0,0,0,1,1351,1228,930,5496,18,7,1,5,25,18,141,162,16023,0.435572173
42019911400,0,3535,1469,0,82,2.32,0,0,0,1,1,1,12.5,54819,0,0,0,0,0,0,0,1,1089,716,793,3497,9,7,1,3,18,14,132,116,16023,0.435572173
42019911501,0,5504,2241,0,178,3.23,0,0,0,0,1,0,4.4,84730,0,0,0,0,0,0,0,1,822,1160,1270,5432,28,11,0,3,30,33,230,64,16023,0.435572173
42021000200,1,837,372,0,6,0.72,0,1,0,0,0,1,29.2,25417,0,1,0,1,0,0,0,0,353,185,140,542,247,1,0,4,43,43,72,124,15905,0.171028534
42021000700,1,2556,1266,0,67,2.62,0,0,0,0,0,1,15.9,45750,0,0,0,0,0,0,0,0,1302,389,610,2341,97,20,1,0,97,65,217,391,15905,0.171028534
42021010500,1,3575,1730,0,10,0.28,1,1,1,1,1,1,13.6,57060,1,1,1,1,1,0,0,1,1021,554,870,3433,62,21,0,4,55,33,151,230,15905,0.171028534
42021011000,1,1636,726,0,0,0,0,1,0,0,0,1,19.2,53224,0,1,0,1,0,0,0,0,741,370,260,1589,19,2,0,2,24,23,24,142,15905,0.171028534
42021011100,1,5449,2202,0,564,10.35,0,0,0,0,0,0,7.8,74107,1,1,1,1,1,0,0,0,1011,951,1427,5267,49,70,5,7,51,42,90,308,15905,0.171028534
42021011200,1,2284,984,0,43,1.88,0,0,0,0,0,0,6.9,84667,1,1,1,1,1,0,0,0,397,495,512,2187,16,30,0,4,47,51,71,34,15905,0.171028534
42021011300,1,5181,2189,0,3,0.06,0,0,0,0,0,0,4.5,105982,1,1,1,1,1,0,0,0,582,1169,1007,4970,53,79,0,4,75,75,51,86,15905,0.171028534
42021011400,1,3443,1665,0,2,0.06,1,1,1,1,1,1,14.8,54485,1,1,1,1,1,0,0,1,1068,527,934,3361,41,11,0,1,29,28,156,204,15905,0.171028534
42111020101,0,2074,869,0,0,0,0,0,0,0,0,1,5.9,57750,0,0,0,0,0,0,0,0,581,389,393,2047,2,9,0,0,16,12,36,42,15905,0.171028534
42111020102,0,5396,2286,0,106,1.96,0,0,0,1,1,1,8.1,59714,0,0,0,0,0,0,0,1,1629,1018,1296,5346,8,8,2,2,30,33,224,152,15905,0.171028534
42021010300,0,2338,993,0,0,0,0,0,0,0,0,0,10.6,67042,0,0,0,0,0,0,0,0,604,413,506,2287,24,1,0,6,20,34,59,133,15904,0.631491252
42021010500,1,3575,1730,0,10,0.28,1,1,1,1,1,1,13.6,57060,1,1,1,1,1,0,0,1,1021,554,870,3433,62,21,0,4,55,33,151,230,15904,0.631491252
42021010600,1,2467,1115,0,8,0.32,0,0,0,0,0,0,7.4,72727,0,1,0,1,0,0,0,0,461,424,543,2400,12,36,0,0,19,17,79,85,15904,0.631491252
42021010700,1,3144,1310,0,0,0,0,0,0,0,0,0,4.1,78804,1,1,1,1,1,0,0,0,645,632,659,3052,17,41,0,0,34,27,24,67,15904,0.631491252
42021010801,1,5700,2569,0,142,2.49,0,0,0,0,1,0,7.1,74015,1,1,1,1,1,0,0,1,1034,1031,1478,5473,42,130,0,2,53,58,182,163,15904,0.631491252
42021013300,0,5972,2532,0,16,0.27,0,0,0,0,0,0,9.7,71070,0,0,0,0,0,0,0,0,1129,1150,1171,5905,9,11,5,2,40,27,66,168,15904,0.631491252
42021013700,1,4766,1463,0,1665,34.93,0,0,0,0,1,0,11.7,83125,1,1,1,1,1,0,0,1,897,500,829,4559,78,78,1,4,46,51,239,147,15904,0.631491252
42111020200,0,4673,1990,0,131,2.8,0,0,0,0,1,0,5,73074,0,0,0,0,0,0,0,1,1031,792,1141,4631,2,10,0,7,23,21,149,175,15904,0.631491252
42021010801,1,5700,2569,0,142,2.49,0,0,0,0,1,0,7.1,74015,1,1,1,1,1,0,0,1,1034,1031,1478,5473,42,130,0,2,53,58,182,163,15963,3.647937836
42021013300,0,5972,2532,0,16,0.27,0,0,0,0,0,0,9.7,71070,0,0,0,0,0,0,0,0,1129,1150,1171,5905,9,11,5,2,40,27,66,168,15963,3.647937836
42021013700,1,4766,1463,0,1665,34.93,0,0,0,0,1,0,11.7,83125,1,1,1,1,1,0,0,1,897,500,829,4559,78,78,1,4,46,51,239,147,15963,3.647937836
42111020200,0,4673,1990,0,131,2.8,0,0,0,0,1,0,5,73074,0,0,0,0,0,0,0,1,1031,792,1141,4631,2,10,0,7,23,21,149,175,15963,3.647937836
42111020300,1,4138,1896,0,0,0,0,1,0,1,1,1,27.2,42154,0,1,0,1,0,0,0,1,2012,855,833,4078,12,5,1,9,33,59,350,559,15963,3.647937836
42021011800,1,4063,1561,0,20,0.49,1,1,1,0,0,1,9.7,58938,1,1,1,1,1,0,0,0,1073,921,638,4031,5,2,0,5,20,11,82,147,16646,1.153358682
42021012000,0,6038,2441,0,126,2.09,0,0,0,0,1,0,10,65056,0,0,0,0,0,0,0,1,1657,1321,1120,5984,10,8,1,7,28,39,201,375,16646,1.153358682
42051260300,0,3798,1514,0,0,0,0,0,0,0,0,1,11.1,59671,0,0,0,0,0,0,0,0,1600,772,609,3717,41,5,0,3,32,19,77,214,15425,796.5
42051260401,0,2393,977,0,12,0.5,0,0,0,0,0,0,13.2,64063,0,0,0,0,0,0,0,0,661,456,429,2370,4,5,0,0,14,4,53,118,15425,796.5
42051260402,0,4573,1895,0,0,0,0,0,0,0,0,0,10.1,75400,0,0,0,0,0,0,0,0,1220,907,720,4527,9,8,0,4,25,11,58,269,15425,796.5
42051260500,0,6519,2533,0,48,0.74,0,0,0,1,1,1,25.2,60861,0,0,0,0,0,0,0,1,2382,1502,973,6439,17,8,1,1,53,24,141,605,15425,796.5
42051260600,0,4306,1818,0,27,0.63,0,0,0,0,0,1,16.5,51823,0,0,0,0,0,0,0,0,1857,800,837,4217,44,3,0,4,38,27,58,432,15425,796.5
42051260700,1,3806,1579,0,47,1.23,0,1,0,0,0,1,12.6,54304,0,1,0,1,0,0,0,0,1596,955,547,3546,189,11,0,4,56,33,165,376,15425,796.5
42051260800,1,3886,1786,0,29,0.75,0,1,0,1,1,1,26.4,48796,0,1,0,1,0,0,0,1,2061,811,729,3626,154,18,10,2,76,25,243,666,15425,796.5
42051260900,1,4558,1840,0,72,1.58,0,0,0,0,0,0,9.4,67757,1,1,1,1,1,0,0,0,1373,916,894,4426,75,12,0,13,32,30,85,279,15425,796.5
42051262600,0,3000,1232,0,0,0,0,0,0,0,1,0,18.6,67723,0,0,0,0,0,0,0,1,932,659,475,2955,24,3,0,2,16,21,109,273,15425,796.5
42051263300,1,1630,664,0,0,0,1,1,1,0,0,1,14.4,52750,1,1,1,1,1,0,0,0,655,369,265,1572,20,0,0,3,35,13,30,112,15425,796.5
42051260500,0,6519,2533,0,48,0.74,0,0,0,1,1,1,25.2,60861,0,0,0,0,0,0,0,1,2382,1502,973,6439,17,8,1,1,53,24,141,605,15557,2.680080483
42111021800,0,3584,1464,0,25,0.7,0,0,0,0,0,0,8,62500,0,0,0,0,0,0,0,0,933,768,613,3547,2,6,2,5,22,19,59,143,15557,2.680080483
42111021901,0,2464,1031,0,18,0.73,0,0,0,0,0,1,9.6,57464,0,0,0,0,0,0,0,0,681,465,477,2444,4,0,0,4,12,12,38,76,15557,2.680080483
42051260500,0,6519,2533,0,48,0.74,0,0,0,1,1,1,25.2,60861,0,0,0,0,0,0,0,1,2382,1502,973,6439,17,8,1,1,53,24,141,605,15424,0.52101021
42051262702,0,3140,1204,0,172,5.48,0,0,0,0,0,0,14.6,66852,0,0,0,0,0,0,0,0,862,646,589,3067,11,10,0,9,43,35,86,145,15424,0.52101021
42111021901,0,2464,1031,0,18,0.73,0,0,0,0,0,1,9.6,57464,0,0,0,0,0,0,0,0,681,465,477,2444,4,0,0,4,12,12,38,76,15424,0.52101021
