zip,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
16657,42009960100,JAMES CREEK,PA,0.035993740,0.032258065,0.000000000,0.035714286
16657,42061950800,JAMES CREEK,PA,0.111111111,0.225806452,0.000000000,0.116071429
17029,42087960600,GRANVILLE,PA,1.000000000,1.000000000,0.000000000,1.000000000
17052,42061950500,MAPLETON DEPOT,PA,0.010398614,0.300000000,0.000000000,0.015306122
17052,42061951200,MAPLETON DEPOT,PA,0.088388215,0.000000000,0.000000000,0.086734694
17052,42061950800,MAPLETON DEPOT,PA,0.901213172,0.700000000,1.000000000,0.897959184
17064,42075003700,MOUNT GRETNA,PA,0.006600660,0.000000000,0.000000000,0.006535948
17064,42075004000,MOUNT GRETNA,PA,0.194719472,0.000000000,0.000000000,0.192810458
17064,42075004100,MOUNT GRETNA,PA,0.798679868,1.000000000,0.000000000,0.800653595
17104,42043021400,HARRISBURG,PA,0.237726967,0.233846154,0.137142857,0.232247202
17104,42043023100,HARRISBURG,PA,0.000000000,0.018461538,0.011428571,0.001782708
17104,42043022900,HARRISBURG,PA,0.001120825,0.100000000,0.022857143,0.008616421
17104,42043020100,HARRISBURG,PA,0.048195472,0.096923077,0.108571429,0.054471625
17104,42043021300,HARRISBURG,PA,0.291302399,0.253846154,0.506666667,0.300089135
17104,42043021700,HARRISBURG,PA,0.255996413,0.187692308,0.133333333,0.245221353
17104,42043021500,HARRISBURG,PA,0.165657924,0.109230769,0.080000000,0.157571556
17363,42133023902,STEWARTSTOWN,PA,0.111727079,0.009090909,0.000000000,0.106048387
17363,42133024002,STEWARTSTOWN,PA,0.004904051,0.000000000,0.000000000,0.004637097
17363,42133023822,STEWARTSTOWN,PA,0.018336887,0.000000000,0.000000000,0.017338710
17363,42133023901,STEWARTSTOWN,PA,0.788486141,0.981818182,1.000000000,0.799193548
17363,42133023710,STEWARTSTOWN,PA,0.076545842,0.009090909,0.000000000,0.072782258
17584,42071014000,WILLOW STREET,PA,0.032676598,0.002832861,0.025974026,0.030270035
17584,42071014401,WILLOW STREET,PA,0.094906295,0.045325779,0.025974026,0.089939024
17584,42071013304,WILLOW STREET,PA,0.127582893,0.039660057,0.298701299,0.123693380
17584,42071013901,WILLOW STREET,PA,0.326765978,0.155807365,0.142857143,0.310540070
17584,42071013303,WILLOW STREET,PA,0.418068236,0.756373938,0.506493506,0.445557491
17603,42071014700,LANCASTER,PA,0.002334519,0.001780944,0.002928258,0.002333686
17603,42071000400,LANCASTER,PA,0.045720648,0.095280499,0.090287945,0.052025639
17603,42071013502,LANCASTER,PA,0.069855978,0.031166518,0.079551000,0.067770241
17603,42071011701,LANCASTER,PA,0.070897533,0.184772930,0.037091264,0.076700479
17603,42071001400,LANCASTER,PA,0.065294688,0.073909172,0.075646657,0.066556724
17603,42071013800,LANCASTER,PA,0.000718313,0.000445236,0.000000000,0.000653432
17603,42071011805,LANCASTER,PA,0.015515569,0.105075690,0.010248902,0.021438795
17603,42071000500,LANCASTER,PA,0.060589735,0.029830810,0.094680332,0.060613604
17603,42071013501,LANCASTER,PA,0.147757066,0.030721282,0.124450952,0.138091978
17603,42071013702,LANCASTER,PA,0.112595625,0.056990205,0.062469497,0.105513722
17603,42071000900,LANCASTER,PA,0.002119025,0.004897596,0.004880429,0.002489265
17603,42071013902,LANCASTER,PA,0.001723952,0.000000000,0.000976086,0.001555791
17603,42071013304,LANCASTER,PA,0.004920447,0.000445236,0.000000000,0.004293982
17603,42071001000,LANCASTER,PA,0.051215745,0.028049866,0.057101025,0.049971996
17603,42071001200,LANCASTER,PA,0.074237690,0.018254675,0.019521718,0.066836766
17603,42071000600,LANCASTER,PA,0.061056639,0.068121104,0.144460713,0.066867882
17603,42071013901,LANCASTER,PA,0.022770535,0.013357079,0.004880429,0.020972058
17603,42071013701,LANCASTER,PA,0.071723593,0.031166518,0.023426061,0.065809945
17603,42071013601,LANCASTER,PA,0.000143663,0.000445236,0.000000000,0.000155579
17603,42071001100,LANCASTER,PA,0.045325576,0.036954586,0.039531479,0.044371149
17603,42071013503,LANCASTER,PA,0.039076249,0.008014248,0.016105417,0.035440911
17603,42071000100,LANCASTER,PA,0.034407212,0.180320570,0.111761835,0.049536374
17846,42037050300,MILLVILLE,PA,0.080745342,0.000000000,0.000000000,0.076872536
17846,42037050400,MILLVILLE,PA,0.015182885,0.020408163,0.000000000,0.015111695
17846,42037050200,MILLVILLE,PA,0.895100069,0.979591837,1.000000000,0.899474376
17846,42081010600,MILLVILLE,PA,0.008971705,0.000000000,0.000000000,0.008541393
17832,42097080900,MARION HEIGHTS,PA,1.000000000,1.000000000,0.000000000,1.000000000
17866,42097081200,COAL TOWNSHIP,PA,0.435841670,0.694444444,0.383333333,0.448472505
17866,42097081300,COAL TOWNSHIP,PA,0.303392779,0.095238095,0.233333333,0.291853360
17866,42097081400,COAL TOWNSHIP,PA,0.259678121,0.210317460,0.383333333,0.258655804
17866,42097081500,COAL TOWNSHIP,PA,0.001087429,0.000000000,0.000000000,0.001018330
18037,42077006002,COPLAY,PA,0.000319285,0.000000000,0.000000000,0.000296033
18037,42077005503,COPLAY,PA,0.109195402,0.104575163,0.043010753,0.107164002
18037,42077005601,COPLAY,PA,0.005747126,0.006535948,0.021505376,0.006216696
18037,42077005504,COPLAY,PA,0.403256705,0.418300654,0.193548387,0.398164594
18037,42077005800,COPLAY,PA,0.481481481,0.470588235,0.741935484,0.488158674
18064,42095016901,NAZARETH,PA,0.074552232,0.008658009,0.009090909,0.068956912
18064,42095015801,NAZARETH,PA,0.158014365,0.036075036,0.012121212,0.146980536
18064,42095015300,NAZARETH,PA,0.000090917,0.000000000,0.000000000,0.000083181
18064,42095016902,NAZARETH,PA,0.066733339,0.174603175,0.100000000,0.073864582
18064,42095015901,NAZARETH,PA,0.028002546,0.002886003,0.003030303,0.025869240
18064,42095015802,NAZARETH,PA,0.038730794,0.021645022,0.000000000,0.036682748
18064,42095017401,NAZARETH,PA,0.000000000,0.002886003,0.000000000,0.000166362
18064,42095016800,NAZARETH,PA,0.311937449,0.565656566,0.760606061,0.338878722
18064,42095017704,NAZARETH,PA,0.000545504,0.000000000,0.000000000,0.000499085
18064,42095016500,NAZARETH,PA,0.001909264,0.010101010,0.000000000,0.002329063
18064,42095016700,NAZARETH,PA,0.225747795,0.135642136,0.106060606,0.217268341
18064,42095015500,NAZARETH,PA,0.093735794,0.041847042,0.009090909,0.088421228
18055,42095018002,HELLERTOWN,PA,0.156694637,0.071794872,0.115606936,0.150041356
18055,42095017901,HELLERTOWN,PA,0.342575702,0.620512821,0.531791908,0.365922250
18055,42095011300,HELLERTOWN,PA,0.000364830,0.007692308,0.000000000,0.000827130
18055,42017103400,HELLERTOWN,PA,0.040861000,0.002564103,0.057803468,0.038875103
18055,42095018001,HELLERTOWN,PA,0.241882525,0.048717949,0.034682081,0.223490488
18055,42095018100,HELLERTOWN,PA,0.036118205,0.005128205,0.000000000,0.033085194
18055,42095017902,HELLERTOWN,PA,0.181503101,0.243589744,0.260115607,0.187758478
18201,42079217100,HAZLETON,PA,0.128901596,0.031690141,0.095285858,0.117470682
18201,42025020200,HAZLETON,PA,0.005241839,0.004929577,0.001003009,0.004930704
18201,42079217900,HAZLETON,PA,0.000079422,0.000000000,0.000000000,0.000066631
18201,42079217200,HAZLETON,PA,0.123421492,0.135211268,0.140421264,0.125666311
18201,42079217700,HAZLETON,PA,0.173854340,0.126056338,0.110330993,0.165111940
18201,42079217300,HAZLETON,PA,0.131443094,0.089436620,0.066198596,0.123134328
18201,42079217002,HAZLETON,PA,0.000000000,0.000704225,0.000000000,0.000066631
18201,42079217001,HAZLETON,PA,0.017711063,0.028169014,0.005015045,0.017857143
18201,42079217400,HAZLETON,PA,0.062346120,0.239436620,0.054162487,0.078558102
18201,42079217600,HAZLETON,PA,0.110237471,0.053521127,0.195586760,0.110541045
18201,42079217500,HAZLETON,PA,0.098085934,0.233802817,0.244734203,0.120668977
18201,42079216900,HAZLETON,PA,0.026129775,0.009154930,0.013039117,0.023654051
18201,42079216800,HAZLETON,PA,0.000476531,0.000000000,0.000000000,0.000399787
18201,42079217800,HAZLETON,PA,0.122071321,0.047887324,0.074222668,0.111873667
18424,42127961300,GOULDSBORO,PA,0.004507212,0.000000000,0.000000000,0.004320276
18424,42127961400,GOULDSBORO,PA,0.387920673,0.344086022,0.294117647,0.385368664
18424,42079215504,GOULDSBORO,PA,0.000300481,0.000000000,0.000000000,0.000288018
18424,42069112902,GOULDSBORO,PA,0.337740385,0.548387097,0.352941176,0.343605991
18424,42089300308,GOULDSBORO,PA,0.012920673,0.000000000,0.098039216,0.013824885
18424,42089300301,GOULDSBORO,PA,0.073918269,0.021505376,0.019607843,0.071716590
18424,42069112901,GOULDSBORO,PA,0.150540865,0.043010753,0.196078431,0.148329493
18424,42079215300,GOULDSBORO,PA,0.010516827,0.000000000,0.019607843,0.010368664
18424,42079200300,GOULDSBORO,PA,0.021634615,0.043010753,0.019607843,0.022177419
18458,42103950606,SHOHOLA,PA,0.111648139,0.136986301,0.000000000,0.111729254
18458,42103950202,SHOHOLA,PA,0.000483325,0.000000000,0.000000000,0.000463607
18458,42103950102,SHOHOLA,PA,0.875302078,0.835616438,1.000000000,0.874826147
18458,42103950501,SHOHOLA,PA,0.002899952,0.013698630,0.000000000,0.003245248
18458,42103950601,SHOHOLA,PA,0.009666506,0.013698630,0.000000000,0.009735744
18428,42103950302,HAWLEY,PA,0.006249234,0.021194605,0.021621622,0.007445008
18428,42127961000,HAWLEY,PA,0.012375934,0.000000000,0.010810811,0.011618725
18428,42103950502,HAWLEY,PA,0.343585345,0.314065511,0.145945946,0.337732657
18428,42103950501,HAWLEY,PA,0.075603480,0.088631985,0.021621622,0.075239707
18428,42127961100,HAWLEY,PA,0.097414533,0.026974952,0.059459459,0.092498590
18428,42103950202,HAWLEY,PA,0.031491239,0.005780347,0.000000000,0.029328821
18428,42103950201,HAWLEY,PA,0.211616224,0.019267823,0.118918919,0.198420756
18428,42127960600,HAWLEY,PA,0.182575665,0.350674374,0.486486486,0.198759165
18428,42103950900,HAWLEY,PA,0.000000000,0.000000000,0.010810811,0.000225606
18428,42127960800,HAWLEY,PA,0.017889964,0.001926782,0.000000000,0.016582064
18428,42103950301,HAWLEY,PA,0.021198383,0.171483622,0.124324324,0.032148900
18929,42017104902,JAMISON,PA,0.372113677,0.187290970,0.410256410,0.357642626
18929,42017105100,JAMISON,PA,0.000592066,0.000000000,0.000000000,0.000538213
18929,42017101805,JAMISON,PA,0.002664298,0.000000000,0.000000000,0.002421959
18929,42017104502,JAMISON,PA,0.003848431,0.000000000,0.000000000,0.003498385
18929,42017104901,JAMISON,PA,0.620781528,0.812709030,0.589743590,0.635898816
19063,42045407901,MEDIA,PA,0.087708250,0.007183171,0.011098779,0.076586110
19063,42045407202,MEDIA,PA,0.080036641,0.071318625,0.041065483,0.077472068
19063,42045406202,MEDIA,PA,0.000286254,0.000000000,0.000000000,0.000246099
19063,42045407201,MEDIA,PA,0.106715521,0.079014879,0.084350721,0.103066398
19063,42045410800,MEDIA,PA,0.014770710,0.002565418,0.005549390,0.013190924
19063,42045407502,MEDIA,PA,0.173985229,0.545920985,0.475027747,0.223015209
19063,42045406902,MEDIA,PA,0.012308925,0.010261673,0.002219756,0.011665108
19063,42045407902,MEDIA,PA,0.083815194,0.058491534,0.076581576,0.081065118
19063,42045407903,MEDIA,PA,0.096696628,0.041046691,0.062153163,0.089826254
19063,42045407401,MEDIA,PA,0.052785252,0.034889687,0.036625971,0.050351922
19063,42045407102,MEDIA,PA,0.065036927,0.008722422,0.006659267,0.057045824
19063,42045408002,MEDIA,PA,0.045399897,0.004617753,0.011098779,0.039966530
19063,42045407404,MEDIA,PA,0.000000000,0.002565418,0.002219756,0.000344539
19063,42045410000,MEDIA,PA,0.005496078,0.002565418,0.006659267,0.005266526
19063,42045407101,MEDIA,PA,0.077632106,0.021036429,0.012208657,0.069301570
19063,42045407501,MEDIA,PA,0.074884067,0.089789636,0.146503885,0.079490082
19063,42045407000,MEDIA,PA,0.006125837,0.008722422,0.011098779,0.006595462
19063,42045406904,MEDIA,PA,0.012995935,0.010261673,0.008879023,0.012551066
19063,42045408001,MEDIA,PA,0.003320547,0.001026167,0.000000000,0.002953192
19095,42091202500,WYNCOTE,PA,0.729398664,0.588983051,0.571428571,0.719966687
19095,42091202302,WYNCOTE,PA,0.024276169,0.029661017,0.038961039,0.024776182
19095,42091202603,WYNCOTE,PA,0.027616927,0.012711864,0.000000000,0.026441807
19095,42091202602,WYNCOTE,PA,0.218708241,0.364406780,0.389610390,0.228607121
19095,42101026000,WYNCOTE,PA,0.000000000,0.004237288,0.000000000,0.000208203
19130,42101013800,PHILADELPHIA,PA,0.008338202,0.032686415,0.016660496,0.010395842
19130,42101013401,PHILADELPHIA,PA,0.078549047,0.082737487,0.049981488,0.075303212
19130,42101014000,PHILADELPHIA,PA,0.056933454,0.060265577,0.116623473,0.064240970
19130,42101037600,PHILADELPHIA,PA,0.014498911,0.002042901,0.000370233,0.012261762
19130,42101013601,PHILADELPHIA,PA,0.084337989,0.054136874,0.039985191,0.077702252
19130,42101012500,PHILADELPHIA,PA,0.243401137,0.218590398,0.076638282,0.222311076
19130,42101013402,PHILADELPHIA,PA,0.096181422,0.070480082,0.229174380,0.111022258
19130,42101013500,PHILADELPHIA,PA,0.119124754,0.136874362,0.118844872,0.119863166
19130,42101013900,PHILADELPHIA,PA,0.035158532,0.077630235,0.032210292,0.036652006
19130,42101013602,PHILADELPHIA,PA,0.096181422,0.027579162,0.056275454,0.088409081
19130,42101013300,PHILADELPHIA,PA,0.131977269,0.165474974,0.232506479,0.145497357
19130,42101980000,PHILADELPHIA,PA,0.001593287,0.006128703,0.000370233,0.001643787
19130,42101013700,PHILADELPHIA,PA,0.033724574,0.065372829,0.030359126,0.034697232
19317,42045410400,CHADDS FORD,PA,0.059443912,0.007751938,0.013888889,0.051850644
19317,42029311100,CHADDS FORD,PA,0.177372963,0.153746770,0.208333333,0.175118213
19317,42029303302,CHADDS FORD,PA,0.168552253,0.031007752,0.048611111,0.148377629
19317,42045410302,CHADDS FORD,PA,0.170086290,0.140826873,0.312500000,0.169737486
19317,42045410200,CHADDS FORD,PA,0.412655801,0.666666667,0.409722222,0.444643731
19317,42029303100,CHADDS FORD,PA,0.011888782,0.000000000,0.006944444,0.010272297
19534,42011013900,LENHARTSVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
18936,42091200602,MONTGOMERYVILLE,PA,0.009677419,0.092905405,0.166666667,0.054226475
18936,42091200505,MONTGOMERYVILLE,PA,0.000000000,0.003378378,0.000000000,0.001594896
18936,42091200603,MONTGOMERYVILLE,PA,0.119354839,0.229729730,0.476190476,0.183413078
18936,42091200605,MONTGOMERYVILLE,PA,0.000000000,0.266891892,0.309523810,0.136363636
18936,42091200606,MONTGOMERYVILLE,PA,0.870967742,0.407094595,0.047619048,0.624401914
17978,42043025100,SPRING GLEN,PA,0.883495146,0.666666667,0.000000000,0.871559633
17978,42107001200,SPRING GLEN,PA,0.116504854,0.333333333,0.000000000,0.128440367
15420,42051261401,CARDALE,PA,0.000000000,0.000000000,1.000000000,1.000000000
15413,42051261402,ALLISON,PA,0.735483871,0.250000000,0.000000000,0.444015444
15413,42051261300,ALLISON,PA,0.264516129,0.750000000,1.000000000,0.555984556
16416,42123970400,GARLAND,PA,0.000000000,0.000000000,1.000000000,1.000000000
16634,42061951300,DUDLEY,PA,0.000000000,0.000000000,1.000000000,1.000000000
18056,42011013301,HEREFORD,PA,1.000000000,1.000000000,0.000000000,1.000000000
18626,42113960100,LAPORTE,PA,1.000000000,1.000000000,0.000000000,1.000000000
15741,42063960300,GIPSY,PA,0.000000000,1.000000000,1.000000000,1.000000000
19316,42029311404,BRANDAMORE,PA,0.000000000,0.000000000,1.000000000,1.000000000
16682,42013011600,SPROUL,PA,1.000000000,1.000000000,0.000000000,1.000000000
15421,42051262701,CHALK HILL,PA,0.000000000,0.000000000,1.000000000,1.000000000
18068,42077006402,OLD ZIONSVILLE,PA,0.000000000,1.000000000,0.000000000,1.000000000
15353,42059970300,NINEVEH,PA,0.000000000,0.000000000,1.000000000,1.000000000
17884,42093050100,WASHINGTONVILLE,PA,1.000000000,1.000000000,0.000000000,1.000000000
18247,42079216600,SAINT JOHNS,PA,0.000000000,1.000000000,0.000000000,1.000000000
18765,42079200400,WILKES BARRE,PA,0.000000000,0.000000000,1.000000000,1.000000000
15606,42129803901,GREENSBURG,PA,0.000000000,0.000000000,1.000000000,1.000000000
16388,42039111800,MEADVILLE,PA,0.000000000,1.000000000,0.000000000,1.000000000
15146,42003521500,MONROEVILLE,PA,0.133503167,0.142083897,0.105590062,0.133824895
15146,42003521301,MONROEVILLE,PA,0.150302947,0.218313036,0.370600414,0.165234556
15146,42003520001,MONROEVILLE,PA,0.000000000,0.000451060,0.000000000,0.000058059
15146,42003521401,MONROEVILLE,PA,0.090608648,0.064952639,0.109730849,0.087842545
15146,42003521302,MONROEVILLE,PA,0.211649683,0.211547136,0.229813665,0.212145843
15146,42003563200,MONROEVILLE,PA,0.000413109,0.000000000,0.000000000,0.000348351
15146,42003220600,MONROEVILLE,PA,0.000344258,0.000451060,0.000000000,0.000348351
15146,42003526202,MONROEVILLE,PA,0.000068852,0.000451060,0.000000000,0.000116117
15146,42003509400,MONROEVILLE,PA,0.000000000,0.000902120,0.000000000,0.000116117
15146,42003526302,MONROEVILLE,PA,0.000619664,0.000000000,0.000000000,0.000522527
15146,42129802101,MONROEVILLE,PA,0.001652437,0.000000000,0.000000000,0.001393405
15146,42003521402,MONROEVILLE,PA,0.108028091,0.001353180,0.000000000,0.091267998
15146,42003521100,MONROEVILLE,PA,0.139562104,0.028416779,0.031055901,0.122213191
15146,42003526101,MONROEVILLE,PA,0.002547508,0.000000000,0.000000000,0.002148165
15146,42003521200,MONROEVILLE,PA,0.160699532,0.331078033,0.153209110,0.182419879
15238,42003422000,PITTSBURGH,PA,0.189823875,0.013392857,0.015000000,0.158542194
15238,42003420000,PITTSBURGH,PA,0.137545429,0.084821429,0.400000000,0.135433433
15238,42003415002,PITTSBURGH,PA,0.069471624,0.012648810,0.015000000,0.059438951
15238,42003423000,PITTSBURGH,PA,0.000000000,0.000744048,0.000000000,0.000114969
15238,42003419000,PITTSBURGH,PA,0.084847638,0.271577381,0.040000000,0.112669579
15238,42003421100,PITTSBURGH,PA,0.421582332,0.559523810,0.490000000,0.444469993
15238,42003415001,PITTSBURGH,PA,0.059267543,0.014880952,0.020000000,0.051506093
15238,42003429100,PITTSBURGH,PA,0.000698910,0.000000000,0.010000000,0.000804783
15238,42003980000,PITTSBURGH,PA,0.000000000,0.042410714,0.010000000,0.006783169
15238,42003421200,PITTSBURGH,PA,0.036762650,0.000000000,0.000000000,0.030236836
15477,42125791000,ROSCOE,PA,0.000000000,0.000000000,0.979827089,0.979827089
15477,42125784000,ROSCOE,PA,0.000000000,0.000000000,0.020172911,0.020172911
15349,42059970800,MOUNT MORRIS,PA,0.206140351,0.073170732,0.008474576,0.172004745
15349,42059970700,MOUNT MORRIS,PA,0.766081871,0.926829268,0.991525424,0.805456702
15349,42059970502,MOUNT MORRIS,PA,0.027777778,0.000000000,0.000000000,0.022538553
15377,42059970400,WEST FINLEY,PA,0.215538847,0.090909091,0.000000000,0.208530806
15377,42125796000,WEST FINLEY,PA,0.784461153,0.909090909,1.000000000,0.791469194
15697,42129804501,YOUNGWOOD,PA,0.000000000,0.015075377,0.000000000,0.001542416
15697,42129804900,YOUNGWOOD,PA,0.026235509,0.075376884,0.000000000,0.029820051
15697,42129804600,YOUNGWOOD,PA,0.973764491,0.909547739,1.000000000,0.968637532
15931,42021011800,EBENSBURG,PA,0.028370575,0.004991681,0.000000000,0.024171702
15931,42021012500,EBENSBURG,PA,0.359527994,0.445923461,0.213953488,0.363825797
15931,42021011700,EBENSBURG,PA,0.074064775,0.013311148,0.000000000,0.063138154
15931,42021012400,EBENSBURG,PA,0.048958072,0.006655574,0.000000000,0.041466972
15931,42021012700,EBENSBURG,PA,0.018076827,0.003327787,0.018604651,0.016253386
15931,42021011500,EBENSBURG,PA,0.001506402,0.000000000,0.000000000,0.001250260
15931,42021013200,EBENSBURG,PA,0.000502134,0.000000000,0.000000000,0.000416753
15931,42021012300,EBENSBURG,PA,0.010544815,0.000000000,0.000000000,0.008751823
15931,42021012600,EBENSBURG,PA,0.458448406,0.525790349,0.767441860,0.480725151
16063,42007605100,ZELIENOPLE,PA,0.006550218,0.010256410,0.000000000,0.006403636
